yyyy-mm-dd,HH:MM,team1,team2,score1,score2
20/09/15,00:00,Atalanta,Verona,1,1
20/09/15,00:00,Bologna,Frosinone,1,0
20/09/15,00:00,Carpi,Fiorentina,0,1
20/09/15,00:00,Chievo,Inter,0,1
20/09/15,00:00,Genoa,Juventus,0,2
20/09/15,00:00,Napoli,Lazio,5,0
20/09/15,00:00,Roma,Sassuolo,2,2
20/09/15,00:00,Torino,Sampdoria,2,0
22/09/15,00:00,Udinese,Milan,2,3
23/09/15,00:00,Carpi,Napoli,0,0
23/09/15,00:00,Chievo,Torino,1,0
23/09/15,00:00,Fiorentina,Bologna,2,0
23/09/15,00:00,Inter,Verona,1,0
23/09/15,00:00,Juventus,Frosinone,1,1
23/09/15,00:00,Lazio,Genoa,2,0
23/09/15,00:00,Palermo,Sassuolo,0,1
23/09/15,00:00,Sampdoria,Roma,2,1
24/09/15,00:00,Empoli,Atalanta,0,1
26/09/15,00:00,Napoli,Juventus,2,1
26/09/15,00:00,Roma,Carpi,5,1
27/09/15,00:00,Bologna,Udinese,1,2
27/09/15,00:00,Genoa,Milan,1,0
27/09/15,00:00,Inter,Fiorentina,1,4
27/09/15,00:00,Sassuolo,Chievo,1,1
27/09/15,00:00,Torino,Palermo,2,1
27/09/15,00:00,Verona,Lazio,1,2
28/09/15,00:00,Atalanta,Sampdoria,2,1
28/09/15,00:00,Frosinone,Empoli,2,0
03/10/15,00:00,Carpi,Torino,2,1
03/10/15,00:00,Chievo,Verona,1,1
04/10/15,00:00,Empoli,Sassuolo,1,0
04/10/15,00:00,Fiorentina,Atalanta,3,0
04/10/15,00:00,Juventus,Bologna,3,1
04/10/15,00:00,Lazio,Frosinone,2,0
04/10/15,00:00,Milan,Napoli,0,4
04/10/15,00:00,Palermo,Roma,2,4
04/10/15,00:00,Sampdoria,Inter,1,1
04/10/15,00:00,Udinese,Genoa,1,1
17/10/15,00:00,Roma,Empoli,3,1
17/10/15,00:00,Torino,Milan,1,1
18/10/15,00:00,Atalanta,Carpi,3,0
18/10/15,00:00,Bologna,Palermo,0,1
18/10/15,00:00,Frosinone,Sampdoria,2,0
18/10/15,00:00,Genoa,Chievo,3,2
18/10/15,00:00,Inter,Juventus,0,0
18/10/15,00:00,Napoli,Fiorentina,2,1
18/10/15,00:00,Sassuolo,Lazio,2,1
18/10/15,00:00,Verona,Udinese,1,1
24/10/15,00:00,Carpi,Bologna,1,2
24/10/15,00:00,Empoli,Genoa,2,0
24/10/15,00:00,Palermo,Inter,1,1
25/10/15,00:00,Chievo,Napoli,0,1
25/10/15,00:00,Fiorentina,Roma,1,2
25/10/15,00:00,Juventus,Atalanta,2,0
25/10/15,00:00,Lazio,Torino,3,0
25/10/15,00:00,Milan,Sassuolo,2,1
25/10/15,00:00,Sampdoria,Verona,4,1
25/10/15,00:00,Udinese,Frosinone,1,0
27/10/15,00:00,Bologna,Inter,0,1
28/10/15,00:00,Atalanta,Lazio,2,1
28/10/15,00:00,Frosinone,Carpi,2,1
28/10/15,00:00,Milan,Chievo,1,0
28/10/15,00:00,Napoli,Palermo,2,0
28/10/15,00:00,Roma,Udinese,3,1
28/10/15,00:00,Sassuolo,Juventus,1,0
28/10/15,00:00,Torino,Genoa,3,3
28/10/15,00:00,Verona,Fiorentina,0,2
29/10/15,00:00,Sampdoria,Empoli,1,1
31/10/15,00:00,Inter,Roma,1,0
31/10/15,00:00,Juventus,Torino,2,1
01/11/15,00:00,Bologna,Atalanta,3,0
01/11/15,00:00,Carpi,Verona,0,0
01/11/15,00:00,Fiorentina,Frosinone,4,1
01/11/15,00:00,Genoa,Napoli,0,0
01/11/15,00:00,Lazio,Milan,1,3
01/11/15,00:00,Udinese,Sassuolo,0,0
02/11/15,00:00,Chievo,Sampdoria,1,1
02/11/15,00:00,Palermo,Empoli,0,1
07/11/15,00:00,Milan,Atalanta,0,0
07/11/15,00:00,Verona,Bologna,0,2
08/11/15,00:00,Empoli,Juventus,1,3
08/11/15,00:00,Frosinone,Genoa,2,2
08/11/15,00:00,Napoli,Udinese,1,0
08/11/15,00:00,Palermo,Chievo,1,0
08/11/15,00:00,Roma,Lazio,2,0
08/11/15,00:00,Sampdoria,Fiorentina,0,2
08/11/15,00:00,Sassuolo,Carpi,1,0
08/11/15,00:00,Torino,Inter,0,1
21/11/15,00:00,Bologna,Roma,2,2
21/11/15,00:00,Juventus,Milan,1,0
22/11/15,00:00,Atalanta,Torino,0,1
22/11/15,00:00,Carpi,Chievo,1,2
22/11/15,00:00,Fiorentina,Empoli,2,2
22/11/15,00:00,Genoa,Sassuolo,2,1
22/11/15,00:00,Inter,Frosinone,4,0
22/11/15,00:00,Lazio,Palermo,1,1
22/11/15,00:00,Udinese,Sampdoria,1,0
22/11/15,00:00,Verona,Napoli,0,2
28/11/15,00:00,Milan,Sampdoria,4,1
28/11/15,00:00,Torino,Bologna,2,0
29/11/15,00:00,Chievo,Udinese,2,3
29/11/15,00:00,Empoli,Lazio,1,0
29/11/15,00:00,Frosinone,Verona,3,2
29/11/15,00:00,Genoa,Carpi,1,2
29/11/15,00:00,Palermo,Juventus,0,3
29/11/15,00:00,Roma,Atalanta,0,2
30/11/15,00:00,Napoli,Inter,2,1
30/11/15,00:00,Sassuolo,Fiorentina,1,1
04/12/15,00:00,Lazio,Juventus,0,2
05/12/15,00:00,Inter,Genoa,1,0
05/12/15,00:00,Torino,Roma,1,1
06/12/15,00:00,Atalanta,Palermo,3,0
06/12/15,00:00,Bologna,Napoli,3,2
06/12/15,00:00,Carpi,Milan,0,0
06/12/15,00:00,Fiorentina,Udinese,3,0
06/12/15,00:00,Frosinone,Chievo,0,2
06/12/15,00:00,Sampdoria,Sassuolo,1,3
06/12/15,00:00,Verona,Empoli,0,1
12/12/15,00:00,Genoa,Bologna,0,1
12/12/15,00:00,Palermo,Frosinone,4,1
12/12/15,00:00,Udinese,Inter,0,4
13/12/15,00:00,Chievo,Atalanta,1,0
13/12/15,00:00,Empoli,Carpi,3,0
13/12/15,00:00,Juventus,Fiorentina,3,1
13/12/15,00:00,Milan,Verona,1,1
13/12/15,00:00,Napoli,Roma,0,0
14/12/15,00:00,Lazio,Sampdoria,1,1
19/12/15,00:00,Bologna,Empoli,2,3
20/12/15,00:00,Atalanta,Napoli,1,3
20/12/15,00:00,Carpi,Juventus,2,3
20/12/15,00:00,Fiorentina,Chievo,2,0
20/12/15,00:00,Frosinone,Milan,2,4
20/12/15,00:00,Inter,Lazio,1,2
20/12/15,00:00,Roma,Genoa,2,0
20/12/15,00:00,Sampdoria,Palermo,2,0
20/12/15,00:00,Torino,Udinese,0,1
20/12/15,00:00,Verona,Sassuolo,1,1
05/01/16,00:00,Genoa,Sampdoria,2,3
06/01/16,00:00,Chievo,Roma,3,3
06/01/16,00:00,Empoli,Inter,0,1
06/01/16,00:00,Juventus,Verona,3,0
06/01/16,00:00,Lazio,Carpi,0,0
06/01/16,00:00,Milan,Bologna,0,1
06/01/16,00:00,Napoli,Torino,2,1
06/01/16,00:00,Palermo,Fiorentina,1,3
06/01/16,00:00,Sassuolo,Frosinone,2,2
06/01/16,00:00,Udinese,Atalanta,2,1
09/01/16,00:00,Carpi,Udinese,2,1
09/01/16,00:00,Fiorentina,Lazio,1,3
09/01/16,00:00,Roma,Milan,1,1
10/01/16,00:00,Atalanta,Genoa,0,2
10/01/16,00:00,Bologna,Chievo,0,1
10/01/16,00:00,Frosinone,Napoli,1,5
10/01/16,00:00,Inter,Sassuolo,0,1
10/01/16,00:00,Sampdoria,Juventus,1,2
10/01/16,00:00,Torino,Empoli,0,1
10/01/16,00:00,Verona,Palermo,0,1
16/01/16,00:00,Atalanta,Inter,1,1
16/01/16,00:00,Napoli,Sassuolo,3,1
16/01/16,00:00,Torino,Frosinone,4,2
17/01/16,00:00,Bologna,Lazio,2,2
17/01/16,00:00,Carpi,Sampdoria,2,1
17/01/16,00:00,Chievo,Empoli,1,1
17/01/16,00:00,Genoa,Palermo,4,0
17/01/16,00:00,Milan,Fiorentina,2,0
17/01/16,00:00,Roma,Verona,1,1
17/01/16,00:00,Udinese,Juventus,0,4
20/01/16,00:00,Sassuolo,Torino,1,1
23/01/16,00:00,Empoli,Milan,2,2
23/01/16,00:00,Frosinone,Atalanta,0,0
24/01/16,00:00,Fiorentina,Torino,2,0
24/01/16,00:00,Inter,Carpi,1,1
24/01/16,00:00,Juventus,Roma,1,0
24/01/16,00:00,Lazio,Chievo,4,1
24/01/16,00:00,Palermo,Udinese,4,1
24/01/16,00:00,Sampdoria,Napoli,2,4
24/01/16,00:00,Sassuolo,Bologna,0,2
24/01/16,00:00,Verona,Genoa,1,1
30/01/16,00:00,Atalanta,Sassuolo,1,1
30/01/16,00:00,Carpi,Palermo,1,1
30/01/16,00:00,Roma,Frosinone,3,1
31/01/16,00:00,Bologna,Sampdoria,3,2
31/01/16,00:00,Chievo,Juventus,0,4
31/01/16,00:00,Genoa,Fiorentina,0,0
31/01/16,00:00,Milan,Inter,3,0
31/01/16,00:00,Napoli,Empoli,5,1
31/01/16,00:00,Torino,Verona,0,0
31/01/16,00:00,Udinese,Lazio,0,0
02/02/16,00:00,Sassuolo,Roma,0,2
03/02/16,00:00,Empoli,Udinese,1,1
03/02/16,00:00,Fiorentina,Carpi,2,1
03/02/16,00:00,Frosinone,Bologna,1,0
03/02/16,00:00,Inter,Chievo,1,0
03/02/16,00:00,Juventus,Genoa,1,0
03/02/16,00:00,Lazio,Napoli,0,2
03/02/16,00:00,Palermo,Milan,0,2
03/02/16,00:00,Sampdoria,Torino,2,2
03/02/16,00:00,Verona,Atalanta,2,1
06/02/16,00:00,Bologna,Fiorentina,1,1
06/02/16,00:00,Genoa,Lazio,0,0
07/02/16,00:00,Atalanta,Empoli,0,0
07/02/16,00:00,Frosinone,Juventus,0,2
07/02/16,00:00,Milan,Udinese,1,1
07/02/16,00:00,Napoli,Carpi,1,0
07/02/16,00:00,Roma,Sampdoria,2,1
07/02/16,00:00,Sassuolo,Palermo,2,2
07/02/16,00:00,Torino,Chievo,1,2
07/02/16,00:00,Verona,Inter,3,3
11/02/16,00:00,Lazio,Verona,5,2
12/02/16,00:00,Carpi,Roma,1,3
13/02/16,00:00,Chievo,Sassuolo,1,1
13/02/16,00:00,Empoli,Frosinone,1,2
13/02/16,00:00,Juventus,Napoli,1,0
14/02/16,00:00,Fiorentina,Inter,2,1
14/02/16,00:00,Milan,Genoa,2,1
14/02/16,00:00,Palermo,Torino,1,3
14/02/16,00:00,Sampdoria,Atalanta,0,0
14/02/16,00:00,Udinese,Bologna,0,1
19/02/16,00:00,Bologna,Juventus,0,0
20/02/16,00:00,Inter,Sampdoria,3,1
20/02/16,00:00,Verona,Chievo,3,1
21/02/16,00:00,Atalanta,Fiorentina,2,3
21/02/16,00:00,Frosinone,Lazio,0,0
21/02/16,00:00,Genoa,Udinese,2,1
21/02/16,00:00,Roma,Palermo,5,0
21/02/16,00:00,Sassuolo,Empoli,3,2
21/02/16,00:00,Torino,Carpi,0,0
22/02/16,00:00,Napoli,Milan,1,1
27/02/16,00:00,Empoli,Roma,1,3
27/02/16,00:00,Milan,Torino,1,0
28/02/16,00:00,Carpi,Atalanta,1,1
28/02/16,00:00,Chievo,Genoa,1,0
28/02/16,00:00,Juventus,Inter,2,0
28/02/16,00:00,Palermo,Bologna,0,0
28/02/16,00:00,Sampdoria,Frosinone,2,0
28/02/16,00:00,Udinese,Verona,2,0
29/02/16,00:00,Fiorentina,Napoli,1,1
29/02/16,00:00,Lazio,Sassuolo,0,2
04/03/16,00:00,Roma,Fiorentina,4,1
05/03/16,00:00,Napoli,Chievo,3,1
05/03/16,00:00,Verona,Sampdoria,0,3
06/03/16,00:00,Atalanta,Juventus,0,2
06/03/16,00:00,Bologna,Carpi,0,0
06/03/16,00:00,Frosinone,Udinese,2,0
06/03/16,00:00,Genoa,Empoli,1,0
06/03/16,00:00,Inter,Palermo,3,1
06/03/16,00:00,Sassuolo,Milan,2,0
06/03/16,00:00,Torino,Lazio,1,1
11/03/16,00:00,Juventus,Sassuolo,1,0
12/03/16,00:00,Empoli,Sampdoria,1,1
12/03/16,00:00,Inter,Bologna,2,1
13/03/16,00:00,Carpi,Frosinone,2,1
13/03/16,00:00,Chievo,Milan,0,0
13/03/16,00:00,Fiorentina,Verona,1,1
13/03/16,00:00,Genoa,Torino,3,2
13/03/16,00:00,Lazio,Atalanta,2,0
13/03/16,00:00,Palermo,Napoli,0,1
13/03/16,00:00,Udinese,Roma,1,2
19/03/16,00:00,Empoli,Palermo,0,0
19/03/16,00:00,Roma,Inter,1,1
20/03/16,00:00,Atalanta,Bologna,2,0
20/03/16,00:00,Frosinone,Fiorentina,0,0
20/03/16,00:00,Milan,Lazio,1,1
20/03/16,00:00,Napoli,Genoa,3,1
20/03/16,00:00,Sampdoria,Chievo,0,1
20/03/16,00:00,Sassuolo,Udinese,1,1
20/03/16,00:00,Torino,Juventus,1,4
20/03/16,00:00,Verona,Carpi,1,2
02/04/16,00:00,Carpi,Sassuolo,1,3
02/04/16,00:00,Juventus,Empoli,1,0
03/04/16,00:00,Atalanta,Milan,2,1
03/04/16,00:00,Chievo,Palermo,3,1
03/04/16,00:00,Fiorentina,Sampdoria,1,1
03/04/16,00:00,Genoa,Frosinone,4,0
03/04/16,00:00,Inter,Torino,1,2
03/04/16,00:00,Lazio,Roma,1,4
03/04/16,00:00,Udinese,Napoli,3,1
04/04/16,00:00,Bologna,Verona,0,1
09/04/16,00:00,Chievo,Carpi,1,0
09/04/16,00:00,Frosinone,Inter,0,1
09/04/16,00:00,Milan,Juventus,1,2
09/04/16,00:00,Sassuolo,Genoa,0,1
10/04/16,00:00,Empoli,Fiorentina,2,0
10/04/16,00:00,Napoli,Verona,3,0
10/04/16,00:00,Palermo,Lazio,0,3
10/04/16,00:00,Sampdoria,Udinese,2,0
10/04/16,00:00,Torino,Atalanta,2,1
11/04/16,00:00,Roma,Bologna,1,1
16/04/16,00:00,Bologna,Torino,0,1
16/04/16,00:00,Carpi,Genoa,4,1
16/04/16,00:00,Inter,Napoli,2,0
17/04/16,00:00,Atalanta,Roma,3,3
17/04/16,00:00,Fiorentina,Sassuolo,3,1
17/04/16,00:00,Juventus,Palermo,4,0
17/04/16,00:00,Lazio,Empoli,2,0
17/04/16,00:00,Sampdoria,Milan,0,1
17/04/16,00:00,Udinese,Chievo,0,0
17/04/16,00:00,Verona,Frosinone,1,2
19/04/16,00:00,Napoli,Bologna,6,0
20/04/16,00:00,Chievo,Frosinone,5,1
20/04/16,00:00,Empoli,Verona,1,0
20/04/16,00:00,Genoa,Inter,1,0
20/04/16,00:00,Juventus,Lazio,3,0
20/04/16,00:00,Palermo,Atalanta,2,2
20/04/16,00:00,Roma,Torino,3,2
20/04/16,00:00,Sassuolo,Sampdoria,0,0
20/04/16,00:00,Udinese,Fiorentina,2,1
21/04/16,00:00,Milan,Carpi,0,0
23/04/16,00:00,Inter,Udinese,3,1
24/04/16,00:00,Atalanta,Chievo,1,0
24/04/16,00:00,Bologna,Genoa,2,0
24/04/16,00:00,Fiorentina,Juventus,1,2
24/04/16,00:00,Frosinone,Palermo,0,2
24/04/16,00:00,Sampdoria,Lazio,2,1
24/04/16,00:00,Torino,Sassuolo,1,3
25/04/16,00:00,Carpi,Empoli,1,0
25/04/16,00:00,Roma,Napoli,1,0
25/04/16,00:00,Verona,Milan,2,1
30/04/16,00:00,Chievo,Fiorentina,0,0
30/04/16,00:00,Udinese,Torino,1,5
01/05/16,00:00,Empoli,Bologna,0,0
01/05/16,00:00,Juventus,Carpi,2,0
01/05/16,00:00,Lazio,Inter,2,0
01/05/16,00:00,Milan,Frosinone,3,3
01/05/16,00:00,Palermo,Sampdoria,2,0
01/05/16,00:00,Sassuolo,Verona,1,0
02/05/16,00:00,Genoa,Roma,2,3
02/05/16,00:00,Napoli,Atalanta,2,1
07/05/16,00:00,Bologna,Milan,0,1
07/05/16,00:00,Inter,Empoli,2,1
08/05/16,00:00,Atalanta,Udinese,1,1
08/05/16,00:00,Carpi,Lazio,1,3
08/05/16,00:00,Fiorentina,Palermo,0,0
08/05/16,00:00,Frosinone,Sassuolo,0,1
08/05/16,00:00,Roma,Chievo,3,0
08/05/16,00:00,Sampdoria,Genoa,0,3
08/05/16,00:00,Torino,Napoli,1,2
08/05/16,00:00,Verona,Juventus,2,1
14/05/16,00:00,Juventus,Sampdoria,5,0
14/05/16,00:00,Milan,Roma,1,3
14/05/16,00:00,Napoli,Frosinone,4,0
14/05/16,00:00,Sassuolo,Inter,3,1
15/05/16,00:00,Chievo,Bologna,0,0
15/05/16,00:00,Empoli,Torino,2,1
15/05/16,00:00,Genoa,Atalanta,1,2
15/05/16,00:00,Lazio,Fiorentina,2,4
15/05/16,00:00,Palermo,Verona,3,2
15/05/16,00:00,Udinese,Carpi,1,2
20/08/16,00:00,Juventus,Fiorentina,2,1
20/08/16,00:00,Roma,Udinese,4,0
21/08/16,00:00,Atalanta,Lazio,3,4
21/08/16,00:00,Bologna,Crotone,1,0
21/08/16,00:00,Chievo,Inter,2,0
21/08/16,00:00,Empoli,Sampdoria,0,1
21/08/16,00:00,Genoa,Cagliari,3,1
21/08/16,00:00,Milan,Torino,3,2
21/08/16,00:00,Palermo,Sassuolo,0,1
21/08/16,00:00,Pescara,Napoli,2,2
27/08/16,00:00,Lazio,Juventus,0,1
27/08/16,00:00,Napoli,Milan,4,2
28/08/16,00:00,Cagliari,Roma,2,2
28/08/16,00:00,Crotone,Genoa,1,3
28/08/16,00:00,Fiorentina,Chievo,1,0
28/08/16,00:00,Inter,Palermo,1,1
28/08/16,00:00,Sampdoria,Atalanta,2,1
28/08/16,00:00,Sassuolo,Pescara,0,3
28/08/16,00:00,Torino,Bologna,5,1
28/08/16,00:00,Udinese,Empoli,2,0
10/09/16,00:00,Juventus,Sassuolo,3,1
10/09/16,00:00,Palermo,Napoli,0,3
11/09/16,00:00,Atalanta,Torino,2,1
11/09/16,00:00,Bologna,Cagliari,2,1
11/09/16,00:00,Chievo,Lazio,1,1
11/09/16,00:00,Milan,Udinese,0,1
11/09/16,00:00,Pescara,Inter,1,2
11/09/16,00:00,Roma,Sampdoria,3,2
12/09/16,00:00,Empoli,Crotone,2,1
16/09/16,00:00,Sampdoria,Milan,0,1
17/09/16,00:00,Lazio,Pescara,3,0
17/09/16,00:00,Napoli,Bologna,3,1
18/09/16,00:00,Cagliari,Atalanta,3,0
18/09/16,00:00,Crotone,Palermo,1,1
18/09/16,00:00,Fiorentina,Roma,1,0
18/09/16,00:00,Inter,Juventus,2,1
18/09/16,00:00,Sassuolo,Genoa,2,0
18/09/16,00:00,Torino,Empoli,0,0
18/09/16,00:00,Udinese,Chievo,1,2
20/09/16,00:00,Milan,Lazio,2,0
21/09/16,00:00,Atalanta,Palermo,0,1
21/09/16,00:00,Bologna,Sampdoria,2,0
21/09/16,00:00,Chievo,Sassuolo,2,1
21/09/16,00:00,Empoli,Inter,0,2
21/09/16,00:00,Genoa,Napoli,0,0
21/09/16,00:00,Juventus,Cagliari,4,0
21/09/16,00:00,Pescara,Torino,0,0
21/09/16,00:00,Roma,Crotone,4,0
21/09/16,00:00,Udinese,Fiorentina,2,2
24/09/16,00:00,Napoli,Chievo,2,0
24/09/16,00:00,Palermo,Juventus,0,1
25/09/16,00:00,Fiorentina,Milan,0,0
25/09/16,00:00,Genoa,Pescara,1,1
25/09/16,00:00,Inter,Bologna,1,1
25/09/16,00:00,Lazio,Empoli,2,0
25/09/16,00:00,Sassuolo,Udinese,1,0
25/09/16,00:00,Torino,Roma,3,1
26/09/16,00:00,Cagliari,Sampdoria,2,1
26/09/16,00:00,Crotone,Atalanta,1,3
01/10/16,00:00,Pescara,Chievo,0,2
01/10/16,00:00,Udinese,Lazio,0,3
02/10/16,00:00,Atalanta,Napoli,1,0
02/10/16,00:00,Bologna,Genoa,0,1
02/10/16,00:00,Cagliari,Crotone,2,1
02/10/16,00:00,Empoli,Juventus,0,3
02/10/16,00:00,Milan,Sassuolo,4,3
02/10/16,00:00,Roma,Inter,2,1
02/10/16,00:00,Sampdoria,Palermo,1,1
02/10/16,00:00,Torino,Fiorentina,2,1
15/10/16,00:00,Juventus,Udinese,2,1
15/10/16,00:00,Napoli,Roma,1,3
15/10/16,00:00,Pescara,Sampdoria,1,1
16/10/16,00:00,Chievo,Milan,1,3
16/10/16,00:00,Fiorentina,Atalanta,0,0
16/10/16,00:00,Genoa,Empoli,0,0
16/10/16,00:00,Inter,Cagliari,1,2
16/10/16,00:00,Lazio,Bologna,1,1
16/10/16,00:00,Sassuolo,Crotone,2,1
17/10/16,00:00,Palermo,Torino,1,4
22/10/16,00:00,Milan,Juventus,1,0
22/10/16,00:00,Sampdoria,Genoa,2,1
23/10/16,00:00,Atalanta,Inter,2,1
23/10/16,00:00,Bologna,Sassuolo,1,1
23/10/16,00:00,Cagliari,Fiorentina,3,5
23/10/16,00:00,Crotone,Napoli,1,2
23/10/16,00:00,Empoli,Chievo,0,0
23/10/16,00:00,Roma,Palermo,4,1
23/10/16,00:00,Torino,Lazio,2,2
23/10/16,00:00,Udinese,Pescara,3,1
25/10/16,00:00,Genoa,Milan,3,0
26/10/16,00:00,Chievo,Bologna,1,1
26/10/16,00:00,Fiorentina,Crotone,1,1
26/10/16,00:00,Inter,Torino,2,1
26/10/16,00:00,Juventus,Sampdoria,4,1
26/10/16,00:00,Lazio,Cagliari,4,1
26/10/16,00:00,Napoli,Empoli,2,0
26/10/16,00:00,Pescara,Atalanta,0,1
26/10/16,00:00,Sassuolo,Roma,1,3
27/10/16,00:00,Palermo,Udinese,1,3
29/10/16,00:00,Bologna,Fiorentina,0,1
29/10/16,00:00,Juventus,Napoli,2,1
30/10/16,00:00,Atalanta,Genoa,3,0
30/10/16,00:00,Crotone,Chievo,2,0
30/10/16,00:00,Empoli,Roma,0,0
30/10/16,00:00,Lazio,Sassuolo,2,1
30/10/16,00:00,Milan,Pescara,1,0
30/10/16,00:00,Sampdoria,Inter,1,0
31/10/16,00:00,Cagliari,Palermo,2,1
31/10/16,00:00,Udinese,Torino,2,2
05/11/16,00:00,Napoli,Lazio,1,1
05/11/16,00:00,Torino,Cagliari,5,1
06/11/16,00:00,Chievo,Juventus,1,2
06/11/16,00:00,Fiorentina,Sampdoria,1,1
06/11/16,00:00,Genoa,Udinese,1,1
06/11/16,00:00,Inter,Crotone,3,0
06/11/16,00:00,Palermo,Milan,1,2
06/11/16,00:00,Pescara,Empoli,0,4
06/11/16,00:00,Roma,Bologna,3,0
06/11/16,00:00,Sassuolo,Atalanta,0,3
19/11/16,00:00,Chievo,Cagliari,1,0
19/11/16,00:00,Juventus,Pescara,3,0
19/11/16,00:00,Udinese,Napoli,1,2
20/11/16,00:00,Atalanta,Roma,2,1
20/11/16,00:00,Bologna,Palermo,3,1
20/11/16,00:00,Crotone,Torino,0,2
20/11/16,00:00,Empoli,Fiorentina,0,4
20/11/16,00:00,Lazio,Genoa,3,1
20/11/16,00:00,Milan,Inter,2,2
20/11/16,00:00,Sampdoria,Sassuolo,3,2
26/11/16,00:00,Empoli,Milan,1,4
26/11/16,00:00,Torino,Chievo,2,1
27/11/16,00:00,Bologna,Atalanta,0,2
27/11/16,00:00,Cagliari,Udinese,2,1
27/11/16,00:00,Crotone,Sampdoria,1,1
27/11/16,00:00,Genoa,Juventus,3,1
27/11/16,00:00,Palermo,Lazio,0,1
27/11/16,00:00,Roma,Pescara,3,2
28/11/16,00:00,Inter,Fiorentina,4,2
28/11/16,00:00,Napoli,Sassuolo,1,1
02/12/16,00:00,Napoli,Inter,3,0
03/12/16,00:00,Juventus,Atalanta,3,1
04/12/16,00:00,Fiorentina,Palermo,2,1
04/12/16,00:00,Lazio,Roma,0,2
04/12/16,00:00,Milan,Crotone,2,1
04/12/16,00:00,Pescara,Cagliari,1,1
04/12/16,00:00,Sampdoria,Torino,2,0
04/12/16,00:00,Sassuolo,Empoli,3,0
05/12/16,00:00,Chievo,Genoa,0,0
05/12/16,00:00,Udinese,Bologna,1,0
10/12/16,00:00,Crotone,Pescara,2,1
10/12/16,00:00,Sampdoria,Lazio,1,2
11/12/16,00:00,Atalanta,Udinese,1,3
11/12/16,00:00,Bologna,Empoli,0,0
11/12/16,00:00,Cagliari,Napoli,0,5
11/12/16,00:00,Inter,Genoa,2,0
11/12/16,00:00,Palermo,Chievo,0,2
11/12/16,00:00,Torino,Juventus,1,3
12/12/16,00:00,Fiorentina,Sassuolo,2,1
12/12/16,00:00,Roma,Milan,1,0
15/12/16,00:00,Genoa,Fiorentina,1,0
17/12/16,00:00,Empoli,Cagliari,2,0
17/12/16,00:00,Juventus,Roma,1,0
17/12/16,00:00,Milan,Atalanta,0,0
18/12/16,00:00,Chievo,Sampdoria,2,1
18/12/16,00:00,Genoa,Palermo,3,4
18/12/16,00:00,Lazio,Fiorentina,3,1
18/12/16,00:00,Napoli,Torino,5,3
18/12/16,00:00,Pescara,Bologna,0,3
18/12/16,00:00,Sassuolo,Inter,0,1
18/12/16,00:00,Udinese,Crotone,2,0
20/12/16,00:00,Atalanta,Empoli,2,1
21/12/16,00:00,Inter,Lazio,3,0
22/12/16,00:00,Cagliari,Sassuolo,4,3
22/12/16,00:00,Fiorentina,Napoli,3,3
22/12/16,00:00,Palermo,Pescara,1,1
22/12/16,00:00,Roma,Chievo,3,1
22/12/16,00:00,Sampdoria,Udinese,0,0
22/12/16,00:00,Torino,Genoa,1,0
07/01/17,00:00,Empoli,Palermo,1,0
07/01/17,00:00,Napoli,Sampdoria,2,1
08/01/17,00:00,Chievo,Atalanta,1,4
08/01/17,00:00,Genoa,Roma,0,1
08/01/17,00:00,Juventus,Bologna,3,0
08/01/17,00:00,Lazio,Crotone,1,0
08/01/17,00:00,Milan,Cagliari,1,0
08/01/17,00:00,Sassuolo,Torino,0,0
08/01/17,00:00,Udinese,Inter,1,2
14/01/17,00:00,Crotone,Bologna,0,1
14/01/17,00:00,Inter,Chievo,3,1
15/01/17,00:00,Cagliari,Genoa,4,1
15/01/17,00:00,Fiorentina,Juventus,2,1
15/01/17,00:00,Lazio,Atalanta,2,1
15/01/17,00:00,Napoli,Pescara,3,1
15/01/17,00:00,Sampdoria,Empoli,0,0
15/01/17,00:00,Sassuolo,Palermo,4,1
15/01/17,00:00,Udinese,Roma,0,1
16/01/17,00:00,Torino,Milan,2,2
21/01/17,00:00,Chievo,Fiorentina,0,3
21/01/17,00:00,Milan,Napoli,1,2
22/01/17,00:00,Atalanta,Sampdoria,1,0
22/01/17,00:00,Bologna,Torino,2,0
22/01/17,00:00,Empoli,Udinese,1,0
22/01/17,00:00,Genoa,Crotone,2,2
22/01/17,00:00,Juventus,Lazio,2,0
22/01/17,00:00,Palermo,Inter,0,1
22/01/17,00:00,Pescara,Sassuolo,1,3
22/01/17,00:00,Roma,Cagliari,1,0
28/01/17,00:00,Inter,Pescara,3,0
28/01/17,00:00,Lazio,Chievo,0,1
29/01/17,00:00,Cagliari,Bologna,1,1
29/01/17,00:00,Crotone,Empoli,4,1
29/01/17,00:00,Fiorentina,Genoa,3,3
29/01/17,00:00,Napoli,Palermo,1,1
29/01/17,00:00,Sampdoria,Roma,3,2
29/01/17,00:00,Sassuolo,Juventus,0,2
29/01/17,00:00,Torino,Atalanta,1,1
29/01/17,00:00,Udinese,Milan,2,1
01/02/17,00:00,Pescara,Fiorentina,1,2
04/02/17,00:00,Bologna,Napoli,1,7
05/02/17,00:00,Atalanta,Cagliari,2,0
05/02/17,00:00,Chievo,Udinese,0,0
05/02/17,00:00,Empoli,Torino,1,1
05/02/17,00:00,Genoa,Sassuolo,0,1
05/02/17,00:00,Juventus,Inter,1,0
05/02/17,00:00,Milan,Sampdoria,0,1
